dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
WEING,weing2,101,iteration_end,24,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,24,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,24,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,24,5,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,24,6,126308,126308,True,8d3f43da509c1acf,8d3f43da509c1acf,True
WEING,weing2,101,iteration_end,24,7,122705,122705,True,703d395563d08d21,703d395563d08d21,True
WEING,weing2,101,iteration_end,24,8,119859,119859,True,ea694d4e68afb7af,ea694d4e68afb7af,True
WEING,weing2,101,iteration_end,24,9,118781,118781,True,a57050acf6dfeb0a,a57050acf6dfeb0a,True
WEING,weing2,101,iteration_end,24,10,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,24,11,118675,118675,True,f51e02105e52a12b,f51e02105e52a12b,True
WEING,weing2,101,iteration_end,24,12,115861,115861,True,56a6f3bdda9e45ff,56a6f3bdda9e45ff,True
WEING,weing2,101,iteration_end,24,13,115430,115430,True,2a14bb64ba942ec0,2a14bb64ba942ec0,True
WEING,weing2,101,iteration_end,24,14,114541,114541,True,0bc40739e49be356,0bc40739e49be356,True
WEING,weing2,101,iteration_end,24,15,112996,112996,True,440a1d228bda3bf1,440a1d228bda3bf1,True
WEING,weing2,101,iteration_end,24,16,111543,111543,True,802cd7e6b50a28f4,802cd7e6b50a28f4,True
WEING,weing2,101,iteration_end,24,17,110077,110077,True,2096dd782e0bd011,2096dd782e0bd011,True
WEING,weing2,101,iteration_end,24,18,108740,108740,True,278a52e59476339e,278a52e59476339e,True
WEING,weing2,101,iteration_end,24,19,93301,93301,True,516e04cc2032c5bc,516e04cc2032c5bc,True
WEING,weing2,101,iteration_end,25,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,25,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,25,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,25,3,125300,125300,True,6a81bb28c2eaa83d,6a81bb28c2eaa83d,True
WEING,weing2,101,iteration_end,25,4,122404,122404,True,2e361543cbc0681f,2e361543cbc0681f,True
WEING,weing2,101,iteration_end,25,5,121649,121649,True,68409d0020f5569d,68409d0020f5569d,True
WEING,weing2,101,iteration_end,25,6,121234,121234,True,b36def715648cb7c,b36def715648cb7c,True
WEING,weing2,101,iteration_end,25,7,120845,120845,True,fc0919673ab04b96,fc0919673ab04b96,True
WEING,weing2,101,iteration_end,25,8,117621,117621,True,5e736c1280f77d00,5e736c1280f77d00,True
WEING,weing2,101,iteration_end,25,9,116134,116134,True,e71441342ce7afde,e71441342ce7afde,True
WEING,weing2,101,iteration_end,25,10,115661,115661,True,69b9cde7ea3d4ee0,69b9cde7ea3d4ee0,True
WEING,weing2,101,iteration_end,25,11,112510,112510,True,6cc7d439344deb5e,6cc7d439344deb5e,True
WEING,weing2,101,iteration_end,25,12,111095,111095,True,a927850a40edffd2,a927850a40edffd2,True
WEING,weing2,101,iteration_end,25,13,108705,108705,True,409e24e4ca894037,409e24e4ca894037,True
WEING,weing2,101,iteration_end,25,14,104836,104836,True,1970a20e244108cb,1970a20e244108cb,True
WEING,weing2,101,iteration_end,25,15,103627,103627,True,1484e486777d4f0a,1484e486777d4f0a,True
WEING,weing2,101,iteration_end,25,16,101383,101383,True,cfd3d23e7fa12228,cfd3d23e7fa12228,True
WEING,weing2,101,iteration_end,25,17,100328,100328,True,a36233a2e1b1964c,a36233a2e1b1964c,True
WEING,weing2,101,iteration_end,25,18,100218,100218,True,064909c167910940,064909c167910940,True
WEING,weing2,101,iteration_end,25,19,95710,95710,True,b0a6ff3dbdf7f6c7,b0a6ff3dbdf7f6c7,True
WEING,weing2,101,iteration_end,26,0,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,26,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,26,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,26,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,26,4,128552,128552,True,662f7d03a7312407,662f7d03a7312407,True
WEING,weing2,101,iteration_end,26,5,128452,128452,True,b9e547c13dbe0c42,b9e547c13dbe0c42,True
WEING,weing2,101,iteration_end,26,6,126092,126092,True,26a71b8440d19e11,26a71b8440d19e11,True
WEING,weing2,101,iteration_end,26,7,123025,123025,True,5aaffe57c7484d49,5aaffe57c7484d49,True
WEING,weing2,101,iteration_end,26,8,121674,121674,True,2c2dd2a1f7588f20,2c2dd2a1f7588f20,True
WEING,weing2,101,iteration_end,26,9,120719,120719,True,daac48e2896ee631,daac48e2896ee631,True
WEING,weing2,101,iteration_end,26,10,120190,120190,True,67af527e0a8f46e4,67af527e0a8f46e4,True
WEING,weing2,101,iteration_end,26,11,116491,116491,True,9e6ac6f42aef4136,9e6ac6f42aef4136,True
WEING,weing2,101,iteration_end,26,12,114941,114941,True,70d37817cc2ccd56,70d37817cc2ccd56,True
WEING,weing2,101,iteration_end,26,13,107977,107977,True,7e37cc09d43b4a80,7e37cc09d43b4a80,True
WEING,weing2,101,iteration_end,26,14,102763,102763,True,ea5e4270b2c591a6,ea5e4270b2c591a6,True
WEING,weing2,101,iteration_end,26,15,102728,102728,True,1645392929d6cd1e,1645392929d6cd1e,True
WEING,weing2,101,iteration_end,26,16,99042,99042,True,b1a9aea541f47775,b1a9aea541f47775,True
WEING,weing2,101,iteration_end,26,17,88643,88643,True,ef87c5e6e1d8e103,ef87c5e6e1d8e103,True
WEING,weing2,101,iteration_end,26,18,85839,85839,True,2d2ea5437e8f48fc,2d2ea5437e8f48fc,True
WEING,weing2,101,iteration_end,26,19,76106,76106,True,6c42ac25cf8201ce,6c42ac25cf8201ce,True
WEING,weing2,101,iteration_end,27,0,130712,130712,True,ec8d847945e9b51a,ec8d847945e9b51a,True
WEING,weing2,101,iteration_end,27,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,27,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,27,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,27,4,126832,126832,True,bc17a752f712b716,bc17a752f712b716,True
WEING,weing2,101,iteration_end,27,5,126698,126698,True,2cad19073994effd,2cad19073994effd,True
WEING,weing2,101,iteration_end,27,6,126067,126067,True,7641935fba31e1bb,7641935fba31e1bb,True
WEING,weing2,101,iteration_end,27,7,124509,124509,True,c420a96514ea5fc7,c420a96514ea5fc7,True
WEING,weing2,101,iteration_end,27,8,117805,117805,True,61314838379c62b6,61314838379c62b6,True
WEING,weing2,101,iteration_end,27,9,116896,116896,True,13b602c36f2e1119,13b602c36f2e1119,True
WEING,weing2,101,iteration_end,27,10,116075,116075,True,a75df92c8b022c3d,a75df92c8b022c3d,True
WEING,weing2,101,iteration_end,27,11,113203,113203,True,7cedd628802f4e99,7cedd628802f4e99,True
WEING,weing2,101,iteration_end,27,12,110075,110075,True,0125ebc390c77fe8,0125ebc390c77fe8,True
WEING,weing2,101,iteration_end,27,13,108127,108127,True,598db1a8a80b9074,598db1a8a80b9074,True
WEING,weing2,101,iteration_end,27,14,104299,104299,True,2da5273674fa09e1,2da5273674fa09e1,True
WEING,weing2,101,iteration_end,27,15,103705,103705,True,aae905cb402c8780,aae905cb402c8780,True
WEING,weing2,101,iteration_end,27,16,99759,99759,True,aa097d7316c6c1d3,aa097d7316c6c1d3,True
WEING,weing2,101,iteration_end,27,17,94917,94917,True,31c15ec0c6d30ca8,31c15ec0c6d30ca8,True
WEING,weing2,101,iteration_end,27,18,90145,90145,True,4892302c79ec4263,4892302c79ec4263,True
WEING,weing2,101,iteration_end,27,19,82661,82661,True,bde303751f26f355,bde303751f26f355,True
WEING,weing2,101,iteration_end,28,0,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,28,1,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,28,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,28,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,28,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,28,5,127633,127633,True,52126235041118c7,52126235041118c7,True
WEING,weing2,101,iteration_end,28,6,122405,122405,True,e919e2ec6e5ed3a9,e919e2ec6e5ed3a9,True
WEING,weing2,101,iteration_end,28,7,120703,120703,True,78cb2a08a2339d8f,78cb2a08a2339d8f,True
WEING,weing2,101,iteration_end,28,8,120509,120509,True,fe08341905a29a6c,fe08341905a29a6c,True
WEING,weing2,101,iteration_end,28,9,117778,117778,True,8357fa09c4dfcdca,8357fa09c4dfcdca,True
WEING,weing2,101,iteration_end,28,10,117494,117494,True,f71015bac3495fe1,f71015bac3495fe1,True
WEING,weing2,101,iteration_end,28,11,116270,116270,True,fbdee8736b8338f5,fbdee8736b8338f5,True
WEING,weing2,101,iteration_end,28,12,116140,116140,True,da5a46f3037d7cba,da5a46f3037d7cba,True
WEING,weing2,101,iteration_end,28,13,115661,115661,True,75d91baed04ee8eb,75d91baed04ee8eb,True
WEING,weing2,101,iteration_end,28,14,114341,114341,True,454309dbb73b497c,454309dbb73b497c,True
WEING,weing2,101,iteration_end,28,15,113255,113255,True,9180ce9548a62f0e,9180ce9548a62f0e,True
WEING,weing2,101,iteration_end,28,16,111841,111841,True,2229f5128037a406,2229f5128037a406,True
WEING,weing2,101,iteration_end,28,17,107098,107098,True,7b332e1187f62cdb,7b332e1187f62cdb,True
WEING,weing2,101,iteration_end,28,18,96630,96630,True,3107718c12cecac4,3107718c12cecac4,True
WEING,weing2,101,iteration_end,28,19,82492,82492,True,1f70efaa069a892a,1f70efaa069a892a,True
WEING,weing2,101,iteration_end,29,0,130883,130883,True,f11503e4eb3fea94,f11503e4eb3fea94,True
WEING,weing2,101,iteration_end,29,1,130202,130202,True,3525e56877b96171,3525e56877b96171,True
WEING,weing2,101,iteration_end,29,2,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,29,3,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,29,4,129723,129723,True,10e12e79fe203645,10e12e79fe203645,True
WEING,weing2,101,iteration_end,29,5,127882,127882,True,b96bdcfcdcd819a8,b96bdcfcdcd819a8,True
WEING,weing2,101,iteration_end,29,6,126552,126552,True,1de841689561f547,1de841689561f547,True
WEING,weing2,101,iteration_end,29,7,126212,126212,True,eb8357113f28ba10,eb8357113f28ba10,True
WEING,weing2,101,iteration_end,29,8,124345,124345,True,6b024c156ccd09fc,6b024c156ccd09fc,True
WEING,weing2,101,iteration_end,29,9,122915,122915,True,b37fbe9b9aa1c191,b37fbe9b9aa1c191,True
WEING,weing2,101,iteration_end,29,10,121585,121585,True,acaf58ca9e9b5c4d,acaf58ca9e9b5c4d,True
WEING,weing2,101,iteration_end,29,11,120303,120303,True,39681ace0948a6d0,39681ace0948a6d0,True
WEING,weing2,101,iteration_end,29,12,119939,119939,True,fefc3a3bccb5f61c,fefc3a3bccb5f61c,True
WEING,weing2,101,iteration_end,29,13,119894,119894,True,84991dbe445ff845,84991dbe445ff845,True
WEING,weing2,101,iteration_end,29,14,119464,119464,True,b62ea44e19963321,b62ea44e19963321,True
WEING,weing2,101,iteration_end,29,15,119059,119059,True,08811b17f97976ed,08811b17f97976ed,True
WEING,weing2,101,iteration_end,29,16,117685,117685,True,711d71a2656bb99a,711d71a2656bb99a,True
WEING,weing2,101,iteration_end,29,17,117535,117535,True,444521c6f8cd1e29,444521c6f8cd1e29,True
WEING,weing2,101,iteration_end,29,18,102847,102847,True,ddf9108bb8149f57,ddf9108bb8149f57,True
WEING,weing2,101,iteration_end,29,19,102457,102457,True,065cab5a6f1ec258,065cab5a6f1ec258,True
