problem_type,encoding,direction,problem_id,solver_id,repeat_index,seed,best_objective,feasible,objective_valid,objective_mismatch,best_known,best_known_reached,best_known_gap,stop_reason,runtime,linprog_runtime,evaluation_count,error,excluded_reason,metadata_json
mkp,binary,max,weish02,bsma_numba,3,1429714095,4536,True,True,False,4536,True,0,best_known_reached,0.40407795598730445,0.02626715786755085,20020,,,"{""solve"": {""linprog_runtime"": 0.02626715786755085, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish03,bsma_numba,3,728482889,4115,True,True,False,4115,True,0,best_known_reached,0.20280808513052762,0.05106090009212494,20020,,,"{""solve"": {""linprog_runtime"": 0.05106090009212494, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish04,bsma_numba,3,1516123380,4561,True,True,False,4561,True,0,best_known_reached,0.2404808378778398,0.028664479963481426,20020,,,"{""solve"": {""linprog_runtime"": 0.028664479963481426, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish05,bsma_numba,3,170424007,4514,True,True,False,4514,True,0,best_known_reached,0.2987357929814607,0.04568824195303023,20020,,,"{""solve"": {""linprog_runtime"": 0.04568824195303023, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish06,bsma_numba,3,1628530770,5557,True,True,False,5557,True,0,best_known_reached,0.36535883811302483,0.06014528195373714,20020,,,"{""solve"": {""linprog_runtime"": 0.06014528195373714, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish07,bsma_numba,3,1670953463,5567,True,True,False,5567,True,0,best_known_reached,0.24222773895598948,0.045975446002557874,20020,,,"{""solve"": {""linprog_runtime"": 0.045975446002557874, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish08,bsma_numba,3,323742734,5605,True,True,False,5605,True,0,best_known_reached,0.48213932011276484,0.0715231851208955,20020,,,"{""solve"": {""linprog_runtime"": 0.0715231851208955, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish09,bsma_numba,3,260415026,5246,True,True,False,5246,True,0,best_known_reached,0.18741369503550231,0.05915616685524583,20020,,,"{""solve"": {""linprog_runtime"": 0.05915616685524583, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish10,bsma_numba,3,2066485248,6339,True,True,False,6339,True,0,best_known_reached,0.40030236006714404,0.04275861009955406,20020,,,"{""solve"": {""linprog_runtime"": 0.04275861009955406, ""numba"": true}, ""validation"": {}}"
mkp,binary,max,weish11,bsma_numba,3,973819648,5643,True,True,False,5643,True,0,best_known_reached,0.21622337703593075,0.01757120806723833,20020,,,"{""solve"": {""linprog_runtime"": 0.01757120806723833, ""numba"": true}, ""validation"": {}}"
